cod_ibge,ente,capital,regiao,uf,esfera,exercicio,populacao,cnpj
1507805,Senador José Porfírio,0  ,NO,PA,M,2025,22651,05421110000140
1507904,Soure,0  ,NO,PA,M,2025,24183,05133863000150
1507953,Tailândia,0  ,NO,PA,M,2025,84206,22941355000118
1507961,Terra Alta,0  ,NO,PA,M,2025,10404,34823518000147
1507979,Terra Santa,0  ,NO,PA,M,2025,18804,23060866000193
1508001,Tomé-Açu,0  ,NO,PA,M,2025,76055,05196530000170
1508035,Tracuateua,0  ,NO,PA,M,2025,28015,01612999000192
1508050,Trairão,0  ,NO,PA,M,2025,18924,10221760000182
1508084,Tucumã,0  ,NO,PA,M,2025,34812,22981088000102
1508100,Tucuruí,0  ,NO,PA,M,2025,90232,05251632000141
1508126,Ulianópolis,0  ,NO,PA,M,2025,56562,83334672000160
1508159,Uruará,0  ,NO,PA,M,2025,48511,34593541000192
1508209,Vigia,0  ,NO,PA,M,2025,49096,05351606000195
1508308,Viseu,0  ,NO,PA,M,2025,58095,04873618000117
1508357,Vitória do Xingu,0  ,NO,PA,M,2025,15104,34887935000153
1508407,Xinguara,0  ,NO,PA,M,2025,56127,04144150000120
1600055,Serra do Navio,0  ,NO,AP,M,2025,4744,34925230000183
1600105,Amapá,0  ,NO,AP,M,2025,7944,05989116000119
1600154,Pedra Branca do Amapari,0  ,NO,AP,M,2025,12365,34925131000100
1600204,Calçoene,0  ,NO,AP,M,2025,10613,05990437000133
1600212,Cutias,0  ,NO,AP,M,2025,4388,34925198000136
1600238,Ferreira Gomes,0  ,NO,AP,M,2025,6689,23066814000124
1600253,Itaubal,0  ,NO,AP,M,2025,5477,34925214000190
1600279,Laranjal do Jari,0  ,NO,AP,M,2025,35038,23066905000160
1600303,Macapá,1  ,NO,AP,M,2025,478448,05995766000177
1600402,Mazagão,0  ,NO,AP,M,2025,22105,05986427000124
1600501,Oiapoque,0  ,NO,AP,M,2025,27778,05990445000180
1600535,Porto Grande,0  ,NO,AP,M,2025,17923,34925206000144
1600550,Pracuúba,0  ,NO,AP,M,2025,3803,34925222000137
1600600,Santana,0  ,NO,AP,M,2025,114995,23066640000108
1600709,Tartarugalzinho,0  ,NO,AP,M,2025,10511,23066632000153
1600808,Vitória do Jari,0  ,NO,AP,M,2025,11447,00720553000119
1700251,Abreulândia,0  ,CO,TO,M,2025,2463,37425451000180
1700301,Aguiarnópolis,0  ,CO,TO,M,2025,4787,01634074000142
1700350,Aliança do Tocantins,0  ,CO,TO,M,2025,4932,25042219000184
1700400,Almas,0  ,CO,TO,M,2025,9044,01138551000189
1700707,Alvorada,0  ,CO,TO,M,2025,8821,01800242000122
1701002,Ananás,0  ,CO,TO,M,2025,10368,00237362000109
1701051,Angico,0  ,CO,TO,M,2025,3062,25064098000171
1701101,Aparecida do Rio Negro,0  ,CO,TO,M,2025,4965,25086638000118
1701309,Aragominas,0  ,CO,TO,M,2025,6914,25063884000154
1701903,Araguacema,0  ,CO,TO,M,2025,5913,02070621000177
1702000,Araguaçu,0  ,CO,TO,M,2025,8666,02391407000112
1702109,Araguaína,0  ,CO,TO,M,2025,186867,01830793000139
1702158,Araguanã,0  ,CO,TO,M,2025,4316,25063892000109
1702208,Araguatins,0  ,CO,TO,M,2025,31719,01237403000111
1702307,Arapoema,0  ,CO,TO,M,2025,5443,00237370000147
1702406,Arraias,0  ,CO,TO,M,2025,10253,01125780000169
1702554,Augustinópolis,0  ,CO,TO,M,2025,17471,00237206000130
1702703,Aurora do Tocantins,0  ,CO,TO,M,2025,3338,01067107000110
1702901,Axixá do Tocantins,0  ,CO,TO,M,2025,10267,00766725000195
1703008,Babaçulândia,0  ,CO,TO,M,2025,8218,02401248000190
1703057,Bandeirantes do Tocantins,0  ,CO,TO,M,2025,3548,01612819000172
1703073,Barra do Ouro,0  ,CO,TO,M,2025,4643,01612818000128
1703107,Barrolândia,0  ,CO,TO,M,2025,4875,24851453000190
1703206,Bernardo Sayão,0  ,CO,TO,M,2025,4217,25086596000115
1703305,Bom Jesus do Tocantins,0  ,CO,TO,M,2025,4087,37420775000126
1703602,Brasilândia do Tocantins,0  ,CO,TO,M,2025,1947,37420718000147
1703701,Brejinho de Nazaré,0  ,CO,TO,M,2025,4753,02884153000174
1703800,Buriti do Tocantins,0  ,CO,TO,M,2025,10346,25061722000187
1703826,Cachoeirinha,0  ,CO,TO,M,2025,1964,25064064000187
1703842,Campos Lindos,0  ,CO,TO,M,2025,8661,25063959000105
1703867,Cariri do Tocantins,0  ,CO,TO,M,2025,3555,37344397000149
1703883,Carmolândia,0  ,CO,TO,M,2025,2203,25063868000161
1703891,Carrasco Bonito,0  ,CO,TO,M,2025,3343,25064023000190
1703909,Caseara,0  ,CO,TO,M,2025,4764,24851487000184
1704105,Centenário,0  ,CO,TO,M,2025,2133,37420676000144
1704600,Chapada de Areia,0  ,CO,TO,M,2025,1358,01625984000169
1705102,Chapada da Natividade,0  ,CO,TO,M,2025,3118,01613086000190
1705508,Colinas do Tocantins,0  ,CO,TO,M,2025,33967,01795483000120
1705557,Combinado,0  ,CO,TO,M,2025,4751,33255043000177
1705607,Conceição do Tocantins,0  ,CO,TO,M,2025,3891,01067149000150
1706001,Couto Magalhães,0  ,CO,TO,M,2025,5254,02133098000180
1706100,Cristalândia,0  ,CO,TO,M,2025,6331,01067156000152
1706258,Crixás do Tocantins,0  ,CO,TO,M,2025,1411,01612821000141
1706506,Darcinópolis,0  ,CO,TO,M,2025,6357,25064072000123
1707009,Dianópolis,0  ,CO,TO,M,2025,17658,01138957000161
1707108,Divinópolis do Tocantins,0  ,CO,TO,M,2025,7065,24851461000136
1707207,Dois Irmãos do Tocantins,0  ,CO,TO,M,2025,6735,02070563000181
1707306,Dueré,0  ,CO,TO,M,2025,4284,01351667000100
1707405,Esperantina,0  ,CO,TO,M,2025,7510,25064080000170
1707553,Fátima,0  ,CO,TO,M,2025,3445,00114801000188
1707652,Figueirópolis,0  ,CO,TO,M,2025,5185,00003848000174
1707702,Filadélfia,0  ,CO,TO,M,2025,10590,00766709000100
1708205,Formoso do Araguaia,0  ,CO,TO,M,2025,20471,02075216000141
1708254,Tabocão,0  ,CO,TO,M,2025,3458,37421112000126
1708304,Goianorte,0  ,CO,TO,M,2025,4779,25086612000170
1709005,Goiatins,0  ,CO,TO,M,2025,12798,01832476000151
1709302,Guaraí,0  ,CO,TO,M,2025,26444,02070548000133
1709500,Gurupi,0  ,CO,TO,M,2025,83817,01803618000152
1709807,Ipueiras,0  ,CO,TO,M,2025,1597,01613094000137
1710508,Itacajá,0  ,CO,TO,M,2025,6780,02411726000142
1710706,Itaguatins,0  ,CO,TO,M,2025,5187,01395458000150
1710904,Itapiratins,0  ,CO,TO,M,2025,3936,37425683000139
1711100,Itaporã do Tocantins,0  ,CO,TO,M,2025,2407,02739753000149
1711506,Jaú do Tocantins,0  ,CO,TO,M,2025,3475,37344413000101
1711803,Juarina,0  ,CO,TO,M,2025,2240,37426509000100
1711902,Lagoa da Confusão,0  ,CO,TO,M,2025,16117,26753137000100
1711951,Lagoa do Tocantins,0  ,CO,TO,M,2025,3501,37420916000100
1712009,Lajeado,0  ,CO,TO,M,2025,3652,37420650000104
1712157,Lavandeira,0  ,CO,TO,M,2025,1625,01618402000117
1712405,Lizarda,0  ,CO,TO,M,2025,2994,02070571000128
1712454,Luzinópolis,0  ,CO,TO,M,2025,2989,01631059000140
1712504,Marianópolis do Tocantins,0  ,CO,TO,M,2025,4460,24851479000138
1712702,Mateiros,0  ,CO,TO,M,2025,2076,26753129000164
1712801,Maurilândia do Tocantins,0  ,CO,TO,M,2025,3234,25064015000144
1713205,Miracema do Tocantins,0  ,CO,TO,M,2025,19561,02070357000171
1713304,Miranorte,0  ,CO,TO,M,2025,13027,02070720000159
1713601,Monte do Carmo,0  ,CO,TO,M,2025,5874,01067891000166
1713700,Monte Santo do Tocantins,0  ,CO,TO,M,2025,2290,01613093000192
1713809,Palmeiras do Tocantins,0  ,CO,TO,M,2025,5359,25064056000130
1713957,Muricilândia,0  ,CO,TO,M,2025,3722,25063876000108
1714203,Natividade,0  ,CO,TO,M,2025,8643,01809474000141
1714302,Nazaré,0  ,CO,TO,M,2025,4664,00766691000139
1714880,Nova Olinda,0  ,CO,TO,M,2025,10353,00001602000163
1715002,Nova Rosalândia,0  ,CO,TO,M,2025,3334,24851495000120
1715101,Novo Acordo,0  ,CO,TO,M,2025,3828,01067933000169
1715150,Novo Alegre,0  ,CO,TO,M,2025,1845,33266248000158
1715259,Novo Jardim,0  ,CO,TO,M,2025,2235,33265943000103
1715507,Oliveira de Fátima,0  ,CO,TO,M,2025,1172,01629809000140
1715705,Palmeirante,0  ,CO,TO,M,2025,4947,25064049000139
1715754,Palmeirópolis,0  ,CO,TO,M,2025,7262,00007401000173
1716109,Paraíso do Tocantins,0  ,CO,TO,M,2025,51494,00299180000154
1716208,Paranã,0  ,CO,TO,M,2025,10492,01126556000191
1716307,Pau D'Arco,0  ,CO,TO,M,2025,4017,25063991000182
1716505,Pedro Afonso,0  ,CO,TO,M,2025,14675,02070589000120
1716604,Peixe,0  ,CO,TO,M,2025,9431,02396166000102
1716653,Pequizeiro,0  ,CO,TO,M,2025,4893,25086604000123
1716703,Colméia,0  ,CO,TO,M,2025,8476,02070746000105
1717008,Pindorama do Tocantins,0  ,CO,TO,M,2025,4128,02155331000126
1717206,Piraquê,0  ,CO,TO,M,2025,2278,25063942000140
1717503,Pium,0  ,CO,TO,M,2025,7132,01189497000109
1717800,Ponte Alta do Bom Jesus,0  ,CO,TO,M,2025,4222,01067966000109
1717909,Ponte Alta do Tocantins,0  ,CO,TO,M,2025,7284,01067974000155
1718006,Porto Alegre do Tocantins,0  ,CO,TO,M,2025,2869,33254558000152
1718204,Porto Nacional,0  ,CO,TO,M,2025,71101,00299198000156
1718303,Praia Norte,0  ,CO,TO,M,2025,8808,25061789000111
1718402,Presidente Kennedy,0  ,CO,TO,M,2025,2963,01785492000130
1718451,Pugmil,0  ,CO,TO,M,2025,2185,01615883000107
1718501,Recursolândia,0  ,CO,TO,M,2025,3380,37421146000110
1718550,Riachinho,0  ,CO,TO,M,2025,3962,25063926000157
2502805,Brejo do Cruz,0  ,NE,PB,M,2025,13613,08767154000115
2502904,Brejo dos Santos,0  ,NE,PB,M,2025,5977,09164716000107
2503001,Caaporã,0  ,NE,PB,M,2025,21290,08865644000154
2503100,Cabaceiras,0  ,NE,PB,M,2025,5325,08702862000178
2503209,Cabedelo,0  ,NE,PB,M,2025,68744,09012493000154
2503308,Cachoeira dos Índios,0  ,NE,PB,M,2025,8944,08923997000163
2503407,Cacimba de Areia,0  ,NE,PB,M,2025,3292,08874984000141
2503506,Cacimba de Dentro,0  ,NE,PB,M,2025,15975,08929648000159
2503555,Cacimbas,0  ,NE,PB,M,2025,7225,01612686000134
2503605,Caiçara,0  ,NE,PB,M,2025,6615,09070624000150
2503704,Cajazeiras,0  ,NE,PB,M,2025,63118,08923971000115
2503753,Cajazeirinhas,0  ,NE,PB,M,2025,2740,01612687000189
2503803,Caldas Brandão,0  ,NE,PB,M,2025,5755,08809071000141
2503902,Camalaú,0  ,NE,PB,M,2025,6031,09073271000141
2504009,Campina Grande,0  ,NE,PB,M,2025,418140,08993917000146
2504033,Capim,0  ,NE,PB,M,2025,6976,01612304000172
2504074,Caraúbas,0  ,NE,PB,M,2025,3948,01612638000146
2504108,Carrapateira,0  ,NE,PB,M,2025,2311,08924003000123
2504157,Casserengue,0  ,NE,PB,M,2025,6889,01617975000126
2504207,Catingueira,0  ,NE,PB,M,2025,4492,08885287000196
2504306,Catolé do Rocha,0  ,NE,PB,M,2025,30656,09067562000127
2504355,Caturité,0  ,NE,PB,M,2025,5253,01612640000115
2504405,Conceição,0  ,NE,PB,M,2025,18239,08943227000182
2504504,Condado,0  ,NE,PB,M,2025,6449,09151473000164
2504603,Conde,0  ,NE,PB,M,2025,27344,08916645000180
2504702,Congo,0  ,NE,PB,M,2025,4936,08870164000181
2504801,Coremas,0  ,NE,PB,M,2025,14680,08939936000194
2504850,Coxixola,0  ,NE,PB,M,2025,1823,01612757000107
2504900,Cruz do Espírito Santo,0  ,NE,PB,M,2025,16828,08902934000120
2505006,Cubati,0  ,NE,PB,M,2025,7579,08732182000105
2505105,Cuité,0  ,NE,PB,M,2025,19718,08732174000150
2505204,Cuitegi,0  ,NE,PB,M,2025,6730,08781791000146
2505238,Cuité de Mamanguape,0  ,NE,PB,M,2025,6261,01612341000180
2505279,Curral de Cima,0  ,NE,PB,M,2025,5303,01612372000131
2505303,Curral Velho,0  ,NE,PB,M,2025,2198,08886947000153
2505352,Damião,0  ,NE,PB,M,2025,4980,01612636000157
2505402,Desterro,0  ,NE,PB,M,2025,8067,08925968000130
2505501,Vista Serrana,0  ,NE,PB,M,2025,3644,09151598000194
2505600,Diamante,0  ,NE,PB,M,2025,6291,08942229000157
2505709,Dona Inês,0  ,NE,PB,M,2025,10374,08782146000148
2505808,Duas Estradas,0  ,NE,PB,M,2025,3340,08787012000110
2505907,Emas,0  ,NE,PB,M,2025,3014,08944084000123
2506004,Esperança,0  ,NE,PB,M,2025,31241,08993909000108
2506103,Fagundes,0  ,NE,PB,M,2025,11051,08737694000156
2506202,Frei Martinho,0  ,NE,PB,M,2025,2846,08737785000191
2506251,Gado Bravo,0  ,NE,PB,M,2025,8179,01612651000103
2506301,Guarabira,0  ,NE,PB,M,2025,57661,08785479000120
2506400,Gurinhém,0  ,NE,PB,M,2025,13767,08809444000184
2506509,Gurjão,0  ,NE,PB,M,2025,3242,09073685000170
2506608,Ibiara,0  ,NE,PB,M,2025,5633,08943268000179
2506707,Imaculada,0  ,NE,PB,M,2025,9656,08883969000160
2506806,Ingá,0  ,NE,PB,M,2025,17664,08810350000125
2506905,Itabaiana,0  ,NE,PB,M,2025,23187,09072430000193
2507002,Itaporanga,0  ,NE,PB,M,2025,23623,08940694000159
2507101,Itapororoca,0  ,NE,PB,M,2025,18461,09165176000178
2507200,Itatuba,0  ,NE,PB,M,2025,10385,08865628000161
2507309,Jacaraú,0  ,NE,PB,M,2025,14719,08947699000103
2507408,Jericó,0  ,NE,PB,M,2025,7396,08931495000184
2507507,João Pessoa,1  ,NE,PB,M,2025,889618,08778326000156
2507606,Juarez Távora,0  ,NE,PB,M,2025,7792,08919490000136
2507705,Juazeirinho,0  ,NE,PB,M,2025,17004,08996886000187
2507804,Junco do Seridó,0  ,NE,PB,M,2025,6792,09084054000157
2507903,Juripiranga,0  ,NE,PB,M,2025,9741,08865933000153
2508000,Juru,0  ,NE,PB,M,2025,9237,08888950000106
2508109,Lagoa,0  ,NE,PB,M,2025,4417,09151796000158
2508208,Lagoa de Dentro,0  ,NE,PB,M,2025,7819,09071622000185
2508307,Lagoa Seca,0  ,NE,PB,M,2025,27739,08997611000168
2508406,Lastro,0  ,NE,PB,M,2025,3162,08999716000156
2508505,Livramento,0  ,NE,PB,M,2025,6881,08738916000155
2508554,Logradouro,0  ,NE,PB,M,2025,4807,01612986000113
2508604,Lucena,0  ,NE,PB,M,2025,12910,08924813000180
2508703,Mãe d'Água,0  ,NE,PB,M,2025,3583,09084088000141
2508802,Malta,0  ,NE,PB,M,2025,6045,09151861000145
2508901,Mamanguape,0  ,NE,PB,M,2025,44599,08898124000148
2509008,Manaíra,0  ,NE,PB,M,2025,10447,09148131000195
2509057,Marcação,0  ,NE,PB,M,2025,9807,01612351000116
2509107,Mari,0  ,NE,PB,M,2025,21251,08917106000166
2509156,Marizópolis,0  ,NE,PB,M,2025,6711,01612941000149
2509206,Massaranduba,0  ,NE,PB,M,2025,14145,08739138000119
2509305,Mataraca,0  ,NE,PB,M,2025,8324,08898256000170
2509339,Matinhas,0  ,NE,PB,M,2025,4567,01612641000160
2509370,Mato Grosso,0  ,NE,PB,M,2025,2538,01613316000111
2509396,Maturéia,0  ,NE,PB,M,2025,6431,01612689000178
2509404,Mogeiro,0  ,NE,PB,M,2025,14381,08866501000167
2509503,Montadas,0  ,NE,PB,M,2025,5818,08739351000120
2509602,Monte Horebe,0  ,NE,PB,M,2025,4338,08924011000170
2509701,Monteiro,0  ,NE,PB,M,2025,32266,09073628000191
2509800,Mulungu,0  ,NE,PB,M,2025,8812,08786865000137
2509909,Natuba,0  ,NE,PB,M,2025,8937,09072448000195
2510006,Nazarezinho,0  ,NE,PB,M,2025,7218,08999708000100
2510105,Nova Floresta,0  ,NE,PB,M,2025,9539,08739625000181
2510204,Nova Olinda,0  ,NE,PB,M,2025,5787,08889297000108
2510303,Nova Palmeira,0  ,NE,PB,M,2025,4267,08739930000173
2510402,Olho d'Água,0  ,NE,PB,M,2025,6061,08944076000187
2510501,Olivedos,0  ,NE,PB,M,2025,3579,08740102000155
2510600,Ouro Velho,0  ,NE,PB,M,2025,2910,08872459000197
2510659,Parari,0  ,NE,PB,M,2025,1720,01612532000142
2510709,Passagem,0  ,NE,PB,M,2025,2463,08876104000176
2510808,Patos,0  ,NE,PB,M,2025,103199,09084815000170
2510907,Paulista,0  ,NE,PB,M,2025,11829,08945727000153
2511004,Pedra Branca,0  ,NE,PB,M,2025,3739,08889826000165
2511103,Pedra Lavrada,0  ,NE,PB,M,2025,6859,08740466000135
2511202,Pedras de Fogo,0  ,NE,PB,M,2025,29625,09072455000197
2511301,Piancó,0  ,NE,PB,M,2025,16471,09148727000195
2511400,Picuí,0  ,NE,PB,M,2025,18361,08741399000173
2511509,Pilar,0  ,NE,PB,M,2025,12213,08867780000183
2511608,Pilões,0  ,NE,PB,M,2025,6818,08786626000187
2511707,Pilõezinhos,0  ,NE,PB,M,2025,5320,08788903000190
2511806,Pirpirituba,0  ,NE,PB,M,2025,9229,08789299000117
2511905,Pitimbu,0  ,NE,PB,M,2025,17696,08916785000159
2512002,Pocinhos,0  ,NE,PB,M,2025,17428,08741688000172
2512036,Poço Dantas,0  ,NE,PB,M,2025,3830,01615653000148
2512077,Poço de José de Moura,0  ,NE,PB,M,2025,4006,01615784000125
2104503,Governador Archer,0  ,NE,MA,M,2025,10294,06138150000142
